IDN,AGE,COUNTRY,GENDER,IMMIGRANT,HAPPINESS
89980,27,Sudan,Male,0,4.69
76452,70,Madagascar,Male,0,3.88
62394,77,Colombia,Male,0,7.23
98213,50,Uzbekistan,Female,0,5.38
77207,50,Slovakia,Female,1,5.73
58829,30,Turkmenistan,Female,1,5.68
26660,75,Sudan,Male,0,4.22
13132,28,Nicaragua,Male,0,3.99
94396,62,Luxembourg,Male,0,5.88
33199,23,Haiti,Male,0,4.99
87589,41,Dominican Republic,Female,0,4.76
86729,56,Bolivia,Male,0,6.92
17001,81,Iran,Male,0,5.83
13448,31,Guinea,Female,0,3.56
29975,24,Taiwan,Female,0,5.33
78110,26,Cyprus,Female,0,5.69
27342,82,Canada,Male,0,8.91
16513,27,Panama,Male,0,7.23
14123,35,Poland,Female,0,4.71
76777,28,Ecuador,Female,0,5.81
90886,77,Mauritania,Male,0,6.15
13369,89,Nigeria,Male,0,5.88
44607,48,New Zealand,Male,0,6.39
12486,57,Chad,Male,0,4.65
43798,76,Montenegro,Male,0,4.94
18997,24,Germany,Female,1,6.59
23861,50,Nigeria,Male,0,5.06
49059,57,Sudan,Male,0,4.90
30319,39,Hungary,Female,0,6.68
31046,68,Kyrgyzstan,Female,0,5.25
25931,53,Benin,Female,0,2.53
66850,30,Burundi,Male,0,3.13
82738,69,Latvia,Male,0,5.56
79707,40,Georgia,Male,0,3.29
33207,27,Sri Lanka,Female,0,3.62
53232,47,Portugal,Female,0,4.57
62334,40,Israel,Female,0,7.95
75620,64,United Kingdom,Male,0,6.51
63398,67,Costa Rica,Male,0,8.50
82747,41,Zimbabwe,Female,0,6.90
42764,46,Qatar,Male,0,7.27
53171,57,Australia,Male,1,8.09
22817,42,Ireland,Female,1,8.84
28755,38,Canada,Male,0,7.61
32007,43,Nepal,Female,0,5.21
53382,23,Colombia,Female,0,5.32
48498,42,Cameroon,Female,0,4.63
43054,42,Guatemala,Male,0,5.22
44014,53,Estonia,Male,0,7.94
13949,51,Nicaragua,Male,0,5.25
11173,51,Mexico,Female,0,7.65
23986,58,Belarus,Female,0,7.61
77713,42,Cambodia,Male,0,3.73
91614,48,New Zealand,Female,0,8.15
85421,55,Chile,Female,0,7.19
32998,77,Guinea,Female,0,3.42
44441,83,Mauritius,Female,0,6.00
89987,58,Romania,Female,0,3.82
79039,33,Laos,Female,0,5.70
13977,71,Honduras,Male,0,3.21
21415,48,Armenia,Male,1,4.48
52725,75,Bolivia,Male,0,6.00
69471,44,Algeria,Female,0,5.98
30255,76,Croatia,Male,0,4.08
43476,80,Hong Kong,Male,0,5.57
18205,44,Tunisia,Female,1,7.17
93597,47,Kosovo,Male,0,5.43
68619,45,Vietnam,Female,0,3.68
56772,46,Cameroon,Female,0,4.98
64725,27,Saudi Arabia,Male,0,7.10
91878,52,Switzerland,Female,0,7.23
25818,44,Ethiopia,Female,0,3.82
55699,48,Saudi Arabia,Male,0,6.26
32511,82,Kyrgyzstan,Female,0,4.31
84152,55,Algeria,Male,0,4.79
62154,57,Jamaica,Female,0,5.49
66238,62,Panama,Male,0,8.55
48107,64,Nepal,Female,0,3.48
72644,48,Finland,Male,0,8.74
99655,86,Lesotho,Male,0,3.44
87792,52,Armenia,Female,0,3.35
66479,78,Morocco,Male,0,4.23
82229,26,Costa Rica,Female,0,8.85
46190,44,Belarus,Female,0,5.43
94693,69,Iraq,Female,0,4.17
26743,75,Taiwan,Male,0,6.76
97714,37,Nicaragua,Female,1,6.52
39560,48,Laos,Female,0,3.96
86213,38,Iran,Female,0,5.91
37958,41,Kenya,Female,0,5.55
61807,23,Suriname,Female,0,7.37
54235,44,Panama,Male,0,7.70
23836,48,Rwand2a4,Female,0,3.67
12796,42,Libya,Female,0,4.70
42712,34,United States,Female,1,7.68
19737,87,Trinidad and Tobago,Male,0,7.38
16922,37,Slovakia,Male,0,5.24
96901,37,Netherlands,Female,0,8.39
43031,82,Honduras,Female,1,4.20
99915,75,Tanzania,Female,0,2.36
15508,70,Qatar,Male,0,8.97
54093,25,Ethiopia,Male,0,3.46
17194,84,Iran,Female,0,5.13
88850,23,Djibouti,Female,0,4.97
38224,32,El Salvador,Male,0,7.06
97111,56,Syria,Female,0,5.20
18282,66,Georgia,Female,0,5.67
87079,23,Laos,Male,0,4.36
82127,65,Bosnia and Herzegovina,Male,0,5.87
51508,61,Bolivia,Male,1,7.09
78627,48,Togo,Female,0,4.08
49886,44,Thailand,Female,0,5.35
39895,42,Cameroon,Male,0,4.23
45382,84,Armenia,Male,0,5.28
60770,48,Iceland,Female,0,8.05
14100,42,Hungary,Female,0,5.09
68445,43,Rwand2a4,Male,0,4.23
21546,55,Burkina Faso,Male,0,4.00
64856,48,Lithuania,Female,0,6.49
62675,41,France,Female,1,8.34
22831,52,Spain,Male,0,7.58
80086,68,Portugal,Female,0,4.78
41943,50,Denmark,Male,1,8.45
52262,64,Trinidad and Tobago,Male,1,5.60
25362,55,Hong Kong,Female,0,4.49
55619,48,Libya,Female,0,5.74
39069,47,Mali,Male,0,3.93
27988,43,Djibouti,Female,0,3.61
20692,70,Guatemala,Male,0,6.13
86924,30,Iran,Female,0,6.35
26908,31,Mauritius,Male,0,5.64
63774,40,Paraguay,Male,0,5.78
82204,46,Burundi,Male,0,1.95
19879,33,Jamaica,Male,0,5.72
47861,65,Greece,Male,0,3.87
38595,48,Ukraine,Female,0,7.23
32984,75,Mauritius,Female,0,6.67
72855,79,Jamaica,Female,0,7.06
92964,48,Montenegro,Male,0,5.09
43664,26,Panama,Male,0,6.82
21919,47,Zambia,Male,0,4.01
57027,61,Japan,Female,1,4.83
59922,79,Mozambique,Male,0,6.80
64176,38,Latvia,Female,0,5.96
85736,41,Guinea,Female,0,3.15
85802,46,United Arab Emirates,Female,1,8.30
92069,63,China,Female,0,5.82
25257,50,Brazil,Female,0,6.88
20565,37,Myanmar,Female,0,5.84
62997,61,Austria,Male,1,9.08
48473,24,Philippines,Female,0,5.44
87467,66,Venezuela,Male,0,7.15
25827,41,Uzbekistan,Male,1,6.72
63783,67,Mauritius,Female,0,8.11
20783,36,Bangladesh,Female,0,3.49
16023,63,Canada,Male,1,8.63
31398,82,Mauritania,Male,0,5.69
93982,42,Luxembourg,Female,0,6.94
47834,30,Haiti,Male,0,4.96
92330,46,Spain,Female,0,7.93
28606,46,Ireland,Male,0,7.94
29269,74,Gabon,Male,0,5.95
32452,44,Moldova,Female,0,6.95
14600,48,Liberia,Male,0,4.56
88624,67,United Kingdom,Male,0,6.89
10659,33,Jordan,Male,0,5.28
56277,57,Vietnam,Female,0,5.63
35043,55,Armenia,Female,0,4.27
92641,51,Yemen,Female,0,4.22
71781,62,Angola,Female,0,6.11
74495,28,Turkey,Male,1,5.91
82750,52,Israel,Male,0,8.95
42153,62,Turkmenistan,Female,1,8.44
12357,70,Lebanon,Male,0,6.21
64712,88,Gabon,Male,0,2.63
97381,47,Belgium,Male,0,6.92
22368,64,Panama,Male,0,6.86
21540,88,Afghanistan,Male,0,5.76
29713,49,China,Male,0,4.39
19662,48,Slovenia,Female,0,5.88
28927,50,Kyrgyzstan,Male,0,6.41
18083,46,Zimbabwe,Male,0,6.69
80144,45,China,Female,0,4.16
98916,44,Comoros,Male,0,5.48
12613,45,Bolivia,Female,0,5.47
76482,84,Togo,Female,0,2.90
29023,27,Hong Kong,Male,0,6.78
49736,61,Comoros,Female,0,2.10
96695,24,Taiwan,Female,0,6.69
88215,38,United Kingdom,Male,0,6.28
59289,75,Armenia,Male,0,4.83
42702,29,Panama,Female,0,7.12
90779,24,Uruguay,Male,0,7.07
29862,84,Montenegro,Female,0,7.26
13372,54,Spain,Male,1,6.99
69460,79,Paraguay,Female,0,6.47
48867,49,Yemen,Male,0,4.84
82295,66,Mongolia,Female,0,5.88
68454,42,Angola,Male,0,6.76
89769,51,Israel,Female,0,7.46
79870,26,Djibouti,Male,0,5.71
50752,68,Canada,Male,1,7.01
70053,49,Laos,Male,0,6.39
63499,69,Sudan,Male,0,6.30
15802,85,United Arab Emirates,Male,0,5.69
19133,50,Myanmar,Male,0,5.20
86814,55,Central African Republic,Female,0,3.29
40218,65,Mongolia,Female,0,6.45
47976,39,Sudan,Female,0,6.76
47475,43,Mauritius,Female,1,4.64
76065,47,Hungary,Male,0,5.81
73853,88,Japan,Male,0,6.67
31967,51,Madagascar,Male,0,2.73
77117,80,Hungary,Female,0,4.64
48583,72,Kosovo,Male,0,5.86
83876,61,Congo-Kinshasa,Female,0,5.34
20318,69,Cameroon,Female,0,6.19
19741,58,Tunisia,Male,0,5.47
58227,51,Bulgaria,Male,0,3.57
86991,84,Philippines,Male,0,3.99
42259,38,South Africa,Female,1,4.47
58852,84,Croatia,Male,0,5.22
89063,67,Estonia,Male,0,5.86
25566,45,Venezuela,Male,0,5.25
41136,48,Malta,Female,0,6.20
78696,56,Central African Republic,Female,0,5.26
78142,69,Peru,Male,0,8.45
34977,62,Qatar,Male,0,8.57
86001,78,Brazil,Male,0,6.86
67425,24,Philippines,Male,0,3.84
65755,43,Saudi Arabia,Male,0,5.35
61013,43,Czech Republic,Male,0,6.73
94492,55,Ethiopia,Female,1,6.45
82788,54,Bangladesh,Male,1,6.31
42258,40,Suriname,Male,0,6.61
19638,23,Venezuela,Female,0,6.97
59666,32,Malta,Male,0,5.56
22084,81,Uganda,Male,0,4.75
12364,56,Poland,Female,0,6.09
69070,79,Turkmenistan,Female,0,6.71
86137,69,Bosnia and Herzegovina,Male,0,3.63
24361,43,Malawi,Male,0,5.02
16376,43,Belarus,Female,0,5.84
35979,65,Czech Republic,Male,0,6.86
93727,44,Palestinian Territories,Male,0,4.84
92703,79,Peru,Female,0,4.76
97507,82,Tanzania,Male,0,5.66
51654,43,Montenegro,Male,0,6.77
21387,43,Jamaica,Female,0,5.86
26798,47,Mali,Female,0,5.77
65547,77,Sierra Leone,Male,0,3.07
41819,35,Cyprus,Male,0,8.08
49196,67,Australia,Female,0,8.59
17071,76,Lebanon,Female,0,6.20
67415,34,China,Male,0,4.22
72394,29,Burundi,Male,0,4.35
52768,52,Greece,Female,0,6.43
18232,49,Algeria,Female,0,5.91
12131,60,Qatar,Female,0,6.11
52906,29,South Africa,Male,0,5.87
91189,59,Burundi,Male,0,4.79
35869,32,Russia,Female,0,7.22
88648,33,Latvia,Female,0,5.85
77590,64,Sweden,Male,0,7.35
54005,85,Belgium,Male,0,7.01
36471,72,Japan,Female,0,8.07
23607,52,Uruguay,Male,0,6.92
83301,62,Guatemala,Female,0,4.57
97573,31,Peru,Male,0,7.86
67409,60,Rwand2a4,Female,0,3.91
34163,71,Uruguay,Female,0,5.59
88809,78,United Arab Emirates,Male,0,7.77
12981,75,Sweden,Female,0,6.16
37056,42,Argentina,Male,0,8.00
17823,43,North Cyprus,Female,1,8.64
24906,78,Gabon,Female,0,3.20
16077,29,Luxembourg,Female,1,7.83
20274,82,Rwand2a4,Male,0,5.34
20192,49,Lithuania,Male,0,5.90
92738,39,Vietnam,Male,0,7.53
13050,46,Guinea,Male,0,4.63
73186,81,Uruguay,Male,0,5.18
51901,80,Serbia,Female,0,3.89
62885,56,Estonia,Female,0,5.61
25029,61,Laos,Male,0,7.06
43198,27,Zambia,Male,0,3.39
55319,80,Central African Republic,Female,0,4.75
16101,23,Armenia,Male,0,5.57
59741,28,United Kingdom,Female,0,7.05
30993,37,Malta,Male,0,6.27
16194,27,Lebanon,Female,0,5.01
93769,44,Burkina Faso,Female,0,3.48
95712,25,United States,Male,0,8.76
34731,46,Ghana,Male,1,7.16
80523,48,Sudan,Female,0,5.90
57516,36,Luxembourg,Male,0,7.28
58968,87,Luxembourg,Female,1,8.19
81204,42,Bahrain,Male,0,5.24
64166,49,Slovakia,Female,0,5.48
37497,47,Zambia,Male,0,3.25
23113,74,India,Male,1,4.84
92317,80,Estonia,Male,0,6.70
16447,41,Argentina,Female,0,6.72
13835,42,Comoros,Female,0,5.46
11013,28,Iceland,Male,0,9.81
58735,45,Macedonia,Male,0,5.15
84084,26,China,Male,0,6.10
93758,51,Algeria,Male,0,5.95
84993,35,Ukraine,Male,0,4.08
60418,46,Suriname,Female,0,5.10
37078,49,Burundi,Male,0,4.55
25105,37,Ukraine,Male,1,5.42
43702,89,Azerbaijan,Female,0,5.79
70155,43,Israel,Female,0,7.03
13704,24,Jamaica,Female,0,4.19
90049,58,Hungary,Male,0,6.49
71058,41,Swaziland,Male,0,3.97
88348,44,Sierra Leone,Female,0,4.81
53064,88,Turkey,Female,0,6.22
82214,27,Ecuador,Female,0,4.30
13646,73,Ghana,Male,0,4.12
34254,77,Libya,Female,0,6.06
91354,67,Botswana,Male,0,4.72
97999,82,Bosnia and Herzegovina,Male,0,3.70
22832,66,Czech Republic,Female,0,5.52
60603,51,Moldova,Female,0,6.13
56924,80,Togo,Male,0,2.89
78542,68,Czech Republic,Female,0,5.32
29400,88,Congo-Brazzaville,Male,0,3.75
12475,47,Bolivia,Male,0,6.12
27659,89,Liberia,Male,0,4.43
14423,85,Malaysia,Female,0,5.58
26078,49,Bulgaria,Female,0,3.35
71512,41,Uzbekistan,Female,0,7.69
40923,62,Suriname,Male,0,5.23
15734,52,Serbia,Female,0,5.25
94196,55,Saudi Arabia,Male,0,8.49
62542,71,Croatia,Male,0,8.10
48289,77,Kazakhstan,Male,1,8.23
50670,71,Burkina Faso,Male,0,3.74
37728,41,Australia,Female,0,8.12
45031,61,Mexico,Male,0,6.45
12382,46,Ukraine,Female,0,4.13
33441,37,Hungary,Female,0,4.47
15307,70,Senegal,Male,0,2.77
60629,46,South Africa,Male,0,6.92
69397,79,Uzbekistan,Female,0,4.20
99932,78,Colombia,Male,0,5.25
99113,23,Chad,Male,0,5.89
11463,49,Indonesia,Male,0,5.12
17203,86,Hong Kong,Female,0,6.80
87815,50,Bulgaria,Female,0,2.97
87409,63,Myanmar,Male,0,4.41
59234,61,Finland,Male,0,6.11
10553,47,Mexico,Female,1,8.38
74424,42,Thailand,Male,0,7.02
69167,37,Jordan,Male,0,4.76
86641,86,Togo,Female,0,4.05
73718,29,Uganda,Female,0,6.95
20040,45,Macedonia,Male,0,3.57
80867,65,Ethiopia,Female,0,6.84
64677,50,Nigeria,Male,1,6.61
89600,66,Colombia,Male,0,6.66
44967,28,Armenia,Female,0,4.71
80740,26,Central African Republic,Male,0,5.40
77591,49,Congo-Kinshasa,Male,0,6.88
22586,64,Kazakhstan,Female,0,5.43
41472,72,Thailand,Female,0,7.19
51648,68,United Kingdom,Female,0,6.99
76397,57,Georgia,Female,0,4.61
87088,42,Cyprus,Male,0,6.73
36939,31,New Zealand,Female,0,7.42
85447,52,Cyprus,Female,0,7.52
34346,50,Rwand2a4,Female,0,2.93
94367,82,Costa Rica,Female,0,7.67
92634,76,Chile,Female,0,8.54
70379,43,Somaliland region,Male,0,4.88
18709,40,Canada,Male,0,8.08
56319,33,Turkmenistan,Male,0,5.92
99738,41,Botswana,Female,0,4.17
27717,80,Serbia,Female,0,3.99
58634,81,Iceland,Male,0,7.37
96607,45,Myanmar,Male,0,3.38
19745,79,Denmark,Female,0,9.54
16230,87,North Cyprus,Male,0,4.84
34133,76,Malawi,Female,0,2.61
71772,45,Venezuela,Female,0,7.20
79886,59,Austria,Male,1,6.43
90411,69,Madagascar,Female,0,4.16
53265,46,Laos,Male,0,6.51
55183,44,Afghanistan,Female,1,5.80
49584,40,China,Female,0,7.08
46489,29,Ghana,Male,0,5.44
66371,46,India,Female,0,7.17
91252,36,United Kingdom,Male,1,8.54
84163,42,Moldova,Male,0,6.80
87845,48,Venezuela,Female,0,8.16
78307,44,Peru,Female,0,6.19
26373,35,Armenia,Female,0,5.28
11408,37,Tajikistan,Female,0,3.77
75573,45,Montenegro,Female,0,3.51
65977,50,Nigeria,Female,0,5.29
60331,49,Montenegro,Female,0,5.64
72796,63,Colombia,Male,0,5.63
48270,45,Finland,Female,0,8.53
50662,27,Angola,Male,0,6.43
44856,81,Malaysia,Male,0,6.67
47158,36,Bosnia and Herzegovina,Female,0,4.36
70413,70,Somaliland region,Male,0,4.63
13620,69,Jordan,Female,0,4.61
37925,27,Vietnam,Female,1,7.43
92569,57,Brazil,Male,0,6.10
98672,29,Uzbekistan,Male,0,5.23
38498,27,Lebanon,Male,0,6.60
77331,61,Iraq,Female,0,4.40
49038,72,Congo-Kinshasa,Male,0,6.62
38751,37,Czech Republic,Female,0,6.96
23895,84,Spain,Female,0,7.01
28316,56,Djibouti,Female,0,6.73
55694,45,Israel,Male,0,6.67
57598,40,Lithuania,Male,0,4.98
44153,43,Laos,Female,0,4.82
62756,42,Portugal,Male,1,5.27
68384,75,Mozambique,Male,0,5.05
10596,67,Qatar,Male,1,7.76
80079,30,Suriname,Female,0,5.50
84290,39,Rwand2a4,Female,0,3.60
69905,69,Hungary,Female,0,5.02
18241,72,Dominican Republic,Male,0,7.58
30600,50,Syria,Male,0,4.18
61487,63,Indonesia,Female,0,5.12
41903,45,Guinea,Female,0,5.02
89372,38,Slovakia,Female,0,4.74
43433,43,Tajikistan,Male,0,4.88
35579,45,Honduras,Female,0,4.73
12377,89,Serbia,Female,0,5.46
60274,80,Afghanistan,Male,0,4.52
18149,42,Iceland,Female,1,8.36
71403,75,Mali,Female,0,2.41
15540,57,Germany,Female,0,7.54
71581,74,Iceland,Female,0,8.46
69488,45,France,Female,0,8.46
21419,64,Portugal,Male,0,4.44
78952,41,Kuwait,Female,1,7.68
97512,38,Uruguay,Male,0,5.19
51522,78,Brazil,Male,1,8.57
10865,33,Lesotho,Female,0,6.38
56641,50,Iraq,Female,0,5.95
17648,67,Djibouti,Male,0,3.10
56657,69,Philippines,Male,0,3.75
68605,23,Kenya,Female,0,3.08
30867,84,China,Male,0,6.10
19805,33,United Kingdom,Female,0,7.44
19206,49,Algeria,Male,0,6.35
96849,65,Germany,Male,0,8.64
50454,26,Argentina,Male,1,9.60
51897,36,Portugal,Male,1,6.76
99633,49,Oman,Female,0,7.66
43319,41,Colombia,Female,0,8.69
95931,66,Venezuela,Female,1,7.95
55682,70,Senegal,Female,0,4.57
62039,44,Burundi,Female,0,3.95
87639,88,Slovenia,Female,0,5.32
91832,89,Iraq,Female,0,5.68
80526,42,Haiti,Female,0,3.13
10651,41,Bosnia and Herzegovina,Male,0,5.40
41637,28,Georgia,Female,0,2.82
11912,49,Azerbaijan,Male,0,6.31
20570,76,Kuwait,Male,0,6.81
91651,75,Chile,Female,0,9.11
42160,45,Lesotho,Female,0,5.62
15945,43,Finland,Female,0,6.43
24441,40,Madagascar,Male,0,5.38
26618,88,Azerbaijan,Female,0,5.34
90401,85,Kenya,Female,0,5.17
53612,52,Estonia,Male,1,5.39
25150,40,South Africa,Male,0,6.17
88112,30,Slovenia,Female,0,6.42
57413,43,Angola,Female,0,6.06
71323,89,Mauritius,Male,0,4.87
28397,50,United States,Female,0,7.60
16997,89,Ghana,Female,0,4.55
86511,57,Liberia,Female,0,5.19
62769,54,Tunisia,Female,0,6.55
99381,71,Saudi Arabia,Male,0,5.29
96771,42,Botswana,Male,0,3.29
32417,72,Ukraine,Female,0,5.79
37738,31,Luxembourg,Male,0,7.43
44761,25,Indonesia,Female,0,5.82
65074,60,Estonia,Male,0,4.26
60320,23,Japan,Male,0,6.51
76294,43,Indonesia,Female,0,4.95
11067,53,Russia,Female,0,5.36
88650,34,Albania,Female,1,7.32
51308,38,Egypt,Female,0,3.38
61647,26,Burkina Faso,Female,0,6.87
78309,67,Bosnia and Herzegovina,Female,0,4.63
48230,48,Germany,Female,0,7.41
38033,56,Moldova,Male,0,6.68
67545,76,Estonia,Female,0,3.32
38534,26,Jordan,Female,0,6.40
53961,43,Guinea,Male,0,3.69
23042,48,Uganda,Male,0,2.96
36739,42,Mozambique,Male,0,4.47
94003,34,Bolivia,Female,1,6.56
87996,62,Czech Republic,Male,0,6.20
17664,42,Ireland,Male,0,6.10
46045,27,Guatemala,Male,0,6.19
80117,82,Belgium,Male,0,7.55
99793,75,Georgia,Female,0,3.65
67679,47,Colombia,Male,1,7.70
48934,71,Haiti,Male,0,5.21
33488,58,Iraq,Female,0,4.54
61315,32,Turkmenistan,Female,0,5.42
40638,60,Taiwan,Female,0,7.35
36498,67,Norway,Male,1,7.02
62024,45,Angola,Male,0,5.01
36910,49,Afghanistan,Male,0,4.45
74524,62,Tanzania,Female,0,5.57
68207,41,United Arab Emirates,Female,0,6.51
49374,28,Guinea,Female,0,5.61
84808,70,Georgia,Female,0,6.14
53286,42,New Zealand,Male,0,7.34
55043,80,Guatemala,Female,0,8.23
69855,23,Belarus,Female,1,5.83
49155,63,Mauritius,Male,0,4.83
73824,27,Libya,Male,0,6.02
22395,50,Pakistan,Male,1,7.43
99572,67,Singapore,Female,0,6.69
14553,75,Nepal,Female,0,5.11
36396,59,Pakistan,Female,0,6.62
18114,27,Qatar,Male,0,9.15
62943,88,Malta,Male,0,5.83
92828,59,Uzbekistan,Male,0,4.49
52765,83,Bolivia,Male,0,4.73
31019,40,Lithuania,Female,0,5.93
26434,26,Bulgaria,Female,0,5.01
43961,46,Czech Republic,Male,0,6.28
78617,68,Dominican Republic,Male,0,4.76
72332,61,Guatemala,Female,1,7.48
75367,54,Luxembourg,Female,0,7.47
14556,59,Benin,Female,0,3.94
42485,48,Tajikistan,Female,0,5.89
97648,41,Serbia,Male,0,5.81
29351,75,Macedonia,Male,0,5.55
89442,53,Kyrgyzstan,Male,0,4.36
59616,24,Burundi,Male,0,2.03
78289,44,Armenia,Female,0,3.77
27919,72,Rwand2a4,Female,0,3.72
77860,70,Congo-Kinshasa,Male,0,5.52
20505,42,Montenegro,Male,0,3.61
57253,77,Zambia,Female,0,4.62
16773,58,Dominican Republic,Male,0,6.66
49942,75,Kenya,Male,0,6.29
47916,83,Lebanon,Male,0,5.00
10357,56,Chile,Female,1,5.55
62558,41,Vietnam,Male,0,3.54
55145,44,Swaziland,Male,0,6.01
15694,43,Ghana,Male,0,4.38
71429,49,Honduras,Male,0,6.41
62519,33,Ghana,Male,1,6.25
82089,30,Argentina,Male,1,8.20
56106,34,Chad,Male,0,4.80
35225,29,Czech Republic,Male,0,6.73
57622,55,Panama,Male,1,9.28
52610,27,Israel,Male,0,8.20
42743,88,Estonia,Male,1,6.71
92464,27,South Korea,Female,0,6.78
36138,83,Bahrain,Female,0,6.00
99771,46,Myanmar,Male,0,3.83
77673,47,Iceland,Female,0,6.89
43644,80,United Kingdom,Male,0,7.82
41823,89,Iran,Male,0,4.62
30689,48,Malawi,Female,0,3.35
38507,89,Sri Lanka,Male,0,5.46
31521,41,Burundi,Female,0,3.97
13044,50,Indonesia,Female,0,7.01
81832,79,Moldova,Male,1,5.87
59720,88,Mauritius,Female,0,6.41
27091,62,Malta,Female,1,6.59
85319,86,Mauritania,Male,0,4.22
39610,85,El Salvador,Female,0,8.33
27127,68,Jordan,Male,0,5.54
38107,67,Algeria,Male,0,5.55
51637,50,Paraguay,Male,1,7.22
24010,30,Kuwait,Male,1,7.53
23136,65,Myanmar,Female,0,5.24
38827,42,Yemen,Male,0,3.47
39421,43,Malta,Female,0,5.59
57053,67,Albania,Male,0,5.77
10601,41,Libya,Male,0,7.34
66418,41,Libya,Female,0,4.10
38771,68,Central African Republic,Male,0,2.79
67698,56,Central African Republic,Female,0,3.16
42199,71,Colombia,Male,1,7.26
90400,35,Morocco,Female,1,6.03
99019,44,Hungary,Male,0,4.94
16430,83,Lithuania,Male,0,3.21
54105,41,Cameroon,Male,0,4.10
85387,64,Romania,Male,0,4.94
18557,35,Syria,Male,0,5.20
66960,59,Paraguay,Female,0,4.86
49009,46,Turkmenistan,Female,0,7.31
80360,84,Slovenia,Female,0,6.01
19186,60,Australia,Male,0,7.72
32359,44,Iran,Male,0,5.40
34749,50,Libya,Female,0,5.47
58666,24,Morocco,Male,0,4.21
40462,55,Iceland,Male,0,7.63
89594,75,Egypt,Male,0,3.15
28425,77,Italy,Female,0,6.69
67598,73,Iceland,Male,0,8.92
39891,43,Guatemala,Female,1,5.16
66066,89,Netherlands,Male,0,7.53
46279,76,Ukraine,Male,0,5.94
36654,69,Belgium,Female,0,7.55
70980,81,Singapore,Male,0,7.61
68597,24,Switzerland,Male,0,8.86
42863,49,Colombia,Male,0,5.92
55621,63,Lesotho,Male,0,4.73
79742,43,Macedonia,Female,1,5.35
57448,44,Bosnia and Herzegovina,Male,0,3.68
10950,88,Nepal,Male,0,6.24
95684,45,Oman,Male,0,8.21
13437,78,Taiwan,Male,0,6.22
35555,69,Latvia,Female,0,5.22
41065,50,Honduras,Male,0,4.24
63208,42,Morocco,Female,0,6.16
98154,59,Sri Lanka,Male,0,5.29
94958,24,Libya,Male,0,5.68
37853,53,Mongolia,Male,1,6.63
83478,35,Canada,Female,0,8.37
42600,75,Bulgaria,Male,0,3.18
28319,47,Turkey,Male,0,5.24
40335,88,Italy,Male,1,6.55
23111,84,Russia,Female,0,5.28
84421,23,Russia,Female,0,7.24
13095,68,Ecuador,Male,0,6.29
69961,50,Mauritius,Male,0,5.15
15012,54,Sweden,Female,0,7.11
62563,61,China,Male,0,5.38
90302,25,Spain,Female,1,9.46
29262,74,Iran,Female,0,3.88
38006,70,Kyrgyzstan,Male,0,3.72
22130,36,Burundi,Male,0,5.22
22897,47,Burkina Faso,Female,0,4.67
81712,88,Hungary,Female,0,3.76
65482,42,Mexico,Female,0,6.75
99164,61,Indonesia,Male,0,5.59
75506,67,Pakistan,Female,0,6.62
75220,27,India,Female,0,3.85
47598,31,Croatia,Female,0,6.73
20058,73,Belgium,Female,0,9.02
78259,56,France,Male,0,6.43
10427,64,Tanzania,Female,0,1.84
71915,77,Russia,Male,0,5.31
69919,29,Portugal,Male,0,7.82
51482,24,Colombia,Male,0,6.00
67742,25,Azerbaijan,Female,0,6.47
99274,50,Czech Republic,Female,0,7.28
14120,31,Jamaica,Female,0,5.99
31258,49,Congo-Kinshasa,Male,0,5.47
74449,44,Jamaica,Male,0,5.47
16085,27,Slovenia,Male,0,7.01
43421,46,Algeria,Female,1,6.95
72915,76,Hungary,Female,0,6.22
85252,72,Chad,Female,0,4.34
64005,65,Poland,Female,0,5.33
52987,55,Iraq,Female,0,6.94
18909,32,Germany,Male,0,5.78
47728,71,Zambia,Female,0,5.29
91857,45,Uzbekistan,Male,0,4.81
59318,34,Finland,Male,0,5.83
64038,72,Philippines,Male,0,4.19
56758,75,El Salvador,Male,1,5.81
89960,28,Thailand,Female,0,7.07
73288,84,Ukraine,Male,0,6.83
72904,44,Taiwan,Female,0,5.73
14326,52,Gabon,Female,0,4.27
49889,40,Austria,Male,0,7.19
37650,53,Comoros,Male,0,3.64
50319,43,Denmark,Female,0,8.78
17913,34,Sierra Leone,Male,0,4.41
17013,48,Slovenia,Female,0,4.56
65276,62,United Kingdom,Female,1,9.13
55914,42,India,Male,0,6.80
38696,47,Norway,Female,0,8.65
34912,42,Gabon,Male,0,5.56
83541,57,Georgia,Female,0,3.06
68569,66,Vietnam,Female,0,5.79
83386,59,Panama,Female,0,8.35
11844,67,Macedonia,Female,0,5.26
81742,88,Congo-Kinshasa,Male,0,5.08
39147,88,Cameroon,Female,0,5.71
32860,46,Thailand,Female,0,5.61
82922,31,Cambodia,Male,0,5.16
98284,32,Tanzania,Female,0,5.13
67664,71,India,Female,0,6.17
30289,46,Zimbabwe,Female,0,5.96
19751,31,Tanzania,Male,0,4.85
16688,23,Central African Republic,Male,0,4.49
43882,63,China,Male,0,5.87
97516,40,Peru,Male,0,7.97
82474,88,Burkina Faso,Female,0,5.47
68149,83,Luxembourg,Female,0,8.55
45201,64,Sri Lanka,Male,0,4.24
14781,86,Somaliland region,Female,1,4.46
31165,64,Azerbaijan,Male,0,4.60
13167,36,South Korea,Male,0,6.13
50100,68,Turkmenistan,Male,0,4.66
22183,30,Macedonia,Male,0,5.05
